Data,OpenLTC,HighLTC,LowLTC,CloseLTC,VolumeLTC,CapitalLTC,OpenXRP,HighXRP,LowXRP,CloseXRP,VolumeXRP,CapitalXRP,OpenPOT,HighPOT,LowPOT,ClosePOT,VolumePOT,CapitalPOT
09/04/2015,1.62,1.63,1.55,1.59,"1,354,130","61,536,800",0.009192,0.009204,0.00878,0.00878,"701,874","293,312,000",0.00115,0.001256,0.0010960000000000002,0.001114,"2,8","218,785"
10/04/2015,1.59,1.59,1.52,1.53,"1,448,110","60,275,800",0.008776,0.008776,0.008503,0.008512,"494,28","280,024,000",0.001113,0.001204,0.0010550000000000002,0.001123,"3,383","211,796"
11/04/2015,1.52,1.54,1.44,1.46,"1,329,260","57,945,500",0.008515,0.008517,0.008264,0.0083,"255,991","271,703,000",0.001124,0.0012050000000000001,0.001118,0.001159,"2,953","213,747"
12/04/2015,1.46,1.49,1.45,1.46,724,"55,550,100",0.008298999999999999,0.008701,0.008270999999999999,0.00861,"199,412","264,809,000",0.001159,0.001184,0.001132,0.0011539999999999999,"1,081","220,398"
13/04/2015,1.47,1.48,1.37,1.38,"1,316,410","56,089,100",0.008612,0.008623,0.008162,0.008194,"372,548","274,804,000",0.001164,0.001194,0.001065,0.001085,"1,991","221,486"
14/04/2015,1.38,1.39,1.34,1.38,"1,669,170","52,470,700",0.008193,0.008298999999999999,0.008139,0.008159,"636,679","261,412,000",0.001084,0.001098,0.0010019999999999999,0.0010279999999999998,"3,283","206,157"
15/04/2015,1.38,1.42,1.35,1.38,"1,230,190","52,512,100",0.008159999999999999,0.008163,0.007881,0.007949,"409,098","260,380,000",0.0010279999999999998,0.001076,0.0010199999999999999,0.001073,"1,812","195,647"
16/04/2015,1.38,1.43,1.37,1.42,"1,098,160","52,832,900",0.007955,0.008014,0.007943,0.00801,"246,608","253,839,000",0.001073,0.001151,0.001058,0.001115,"6,761","204,192"
17/04/2015,1.42,1.44,1.4,1.41,"1,127,080","54,339,400",0.008014,0.008064,0.008008,0.008025,"312,038","255,703,000",0.001114,0.001121,0.0010550000000000002,0.001072,"3,24","212,001"
18/04/2015,1.41,1.42,1.39,1.41,734,"53,929,900",0.008042,0.008043999999999999,0.007898,0.0079,"184,595","256,617,000",0.0010710000000000001,0.001088,0.0010279999999999998,0.001047,"2,999","203,775"
19/04/2015,1.41,1.43,1.38,1.39,984,"53,970,000",0.007899,0.007916,0.007840999999999999,0.007845999999999999,"197,022","252,032,000",0.001047,0.0011300000000000001,0.0009630000000000001,0.001053,"5,303","199,111"
20/04/2015,1.38,1.42,1.38,1.41,960,"53,029,400",0.007840999999999999,0.007954000000000001,0.007835,0.007932,"710,84","250,205,000",0.001064,0.001064,0.0009220000000000001,0.000947,"4,779","202,476"
21/04/2015,1.41,1.43,1.4,1.42,"1,055,230","53,985,400",0.007932999999999999,0.007975,0.007817000000000001,0.007968000000000001,"678,946","253,136,000",0.000947,0.0009550000000000001,0.000857,0.000874,"6,021","180,125"
22/04/2015,1.43,1.47,1.42,1.45,"1,130,670","54,951,900",0.007975,0.008062999999999999,0.007954000000000001,0.008025,"704,364","254,486,000",0.000877,0.000976,0.000692,0.000877,"9,464","166,909"
23/04/2015,1.46,1.46,1.44,1.46,728,"55,880,900",0.008027,0.008046,0.008004,0.008019,"397,132","256,114,000",0.000878,0.00093,0.000794,0.0008380000000000001,"6,22","167,044"
24/04/2015,1.46,1.46,1.42,1.42,"1,008,680","56,032,400",0.008018,0.008101,0.007935,0.008076999999999999,"446,33","255,848,000",0.0008269999999999999,0.0009140000000000001,0.000808,0.000868,"2,239","157,256"
25/04/2015,1.42,1.43,1.4,1.4,868,"54,617,300",0.00808,0.008293,0.008039,0.008291,"211,934","257,807,000",0.000867,0.0008869999999999999,0.000789,0.000797,"1,673","164,86"
26/04/2015,1.4,1.4,1.3,1.32,"1,292,150","53,853,500",0.00829,0.008297,0.007684000000000001,0.00774,"493,776","264,537,000",0.000791,0.0008089999999999999,0.000755,0.000797,860,"150,551"
27/04/2015,1.32,1.4,1.32,1.38,"1,465,060","50,904,000",0.007742,0.007845999999999999,0.007675,0.007765,"779,357","247,028,000",0.000793,0.000817,0.000768,0.000799,"1,564","150,806"
28/04/2015,1.38,1.39,1.35,1.36,"1,014,190","53,283,400",0.007764,0.007764,0.007606999999999999,0.00763,"569,295","247,748,000",0.0008,0.0008039999999999999,0.000768,0.000768,733,"152,099"
29/04/2015,1.36,1.37,1.35,1.36,"1,372,440","52,548,100",0.007633,0.007863,0.00763,0.007863,"549,981","243,552,000",0.000769,0.000822,0.000769,0.000793,512,"146,245"
30/04/2015,1.36,1.45,1.36,1.44,"2,039,930","52,528,700",0.007857,0.008073,0.007853,0.008029000000000001,"595,106","250,695,000",0.000789,0.000868,0.000755,0.0008439999999999999,"2,655","155,889"
01/05/2015,1.44,1.45,1.41,1.41,"1,169,670","55,731,500",0.008034999999999999,0.00808,0.008018,0.008018,"663,959","256,371,000",0.0008439999999999999,0.000851,0.000786,0.000794,535,"166,966"
02/05/2015,1.41,1.43,1.4,1.42,808,"54,397,100",0.008020000000000001,0.008076999999999999,0.007978,0.008037,"107,649","255,900,000",0.000794,0.000814,0.000787,0.000787,613,"157,203"
03/05/2015,1.42,1.45,1.41,1.43,"1,673,860","54,921,600",0.008036,0.008115,0.008013,0.008055,"438,453","256,414,000",0.000787,0.000852,0.0007700000000000001,0.000787,615,"155,939"
04/05/2015,1.43,1.45,1.41,1.41,"1,462,600","55,532,500",0.008057,0.00807,0.007997,0.008017,"262,147","257,092,000",0.000789,0.0008869999999999999,0.000787,0.0008640000000000001,"3,616","156,521"
05/05/2015,1.41,1.42,1.39,1.41,"1,229,630","54,810,500",0.008017,0.008020000000000001,0.007909999999999999,0.007909999999999999,"553,536","255,800,000",0.000866,0.00088,0.000816,0.000872,979,"171,929"
06/05/2015,1.41,1.41,1.39,1.39,"1,100,820","54,516,200",0.00792,0.00792,0.00777,0.007781999999999999,"475,466","252,720,000",0.000872,0.000901,0.000811,0.0008119999999999999,718,"173,284"
07/05/2015,1.39,1.49,1.38,1.46,"1,742,090","53,911,200",0.0077870000000000005,0.007790999999999999,0.007526000000000001,0.007529000000000001,"2,231,440","248,474,000",0.000813,0.000897,0.000775,0.000897,"2,868","161,74"
08/05/2015,1.45,1.49,1.44,1.48,"1,444,320","56,483,700",0.007531,0.007531,0.007390000000000001,0.007490999999999999,"369,669","240,301,000",0.000898,0.000898,0.000825,0.0008539999999999999,498,"178,739"
09/05/2015,1.48,1.49,1.44,1.45,"1,323,730","57,523,100",0.007492,0.007645999999999999,0.007476999999999999,0.007573999999999999,"179,858","239,060,000",0.000852,0.000867,0.000784,0.000785,156,"169,743"
10/05/2015,1.45,1.45,1.42,1.44,994,"56,317,000",0.007572,0.007572,0.0073739999999999995,0.007382,"575,429","241,604,000",0.000784,0.000839,0.0007480000000000001,0.000749,"1,791","156,383"
11/05/2015,1.44,1.45,1.43,1.44,826,"55,980,400",0.007379000000000001,0.0074129999999999995,0.007359999999999999,0.007359999999999999,"456,632","235,463,000",0.0007480000000000001,0.000822,0.000686,0.000758,"1,879","149,388"
12/05/2015,1.44,1.45,1.43,1.45,723,"56,029,300",0.007365000000000001,0.007370999999999999,0.007213,0.007213,"973,166","234,993,000",0.000759,0.0008269999999999999,0.000728,0.0007440000000000001,"1,699","151,601"
13/05/2015,1.44,1.48,1.44,1.45,"1,913,000","56,263,400",0.007209,0.007226000000000001,0.006856999999999999,0.006856999999999999,"897,919","230,040,000",0.000743,0.000791,0.000734,0.000739,546,"148,527"
14/05/2015,1.45,1.46,1.44,1.45,"1,078,360","56,547,200",0.006853,0.006853,0.0065980000000000006,0.006601999999999999,"622,577","218,668,000",0.000739,0.000787,0.000739,0.000772,622,"147,919"
15/05/2015,1.45,1.46,1.45,1.45,691,"56,503,900",0.006603,0.006684999999999999,0.006562999999999999,0.0066549999999999995,"243,151","210,685,000",0.000772,0.000811,0.000754,0.0007769999999999999,"1,245","154,75"
16/05/2015,1.45,1.45,1.4,1.45,757,"56,814,000",0.0066549999999999995,0.006667,0.006559000000000001,0.006587999999999999,"63,602","212,356,000",0.000773,0.000775,0.0007570000000000001,0.000766,267,"154,946"
17/05/2015,1.45,1.46,1.45,1.45,482,"56,535,300",0.006586,0.006586,0.0063289999999999996,0.0063289999999999996,"350,731","210,156,000",0.0007650000000000001,0.000786,0.000725,0.0007610000000000001,682,"153,639"
18/05/2015,1.45,1.46,1.44,1.45,631,"56,856,600",0.006327,0.0063289999999999996,0.005745,0.005748,"1,185,930","201,897,000",0.000753,0.00079,0.0007059999999999999,0.0007610000000000001,859,"151,228"
19/05/2015,1.45,1.46,1.44,1.45,517,"56,631,100",0.005746,0.006539,0.005697,0.006539,"952,584","183,361,000",0.000762,0.0007830000000000001,0.000714,0.000763,632,"153,172"
20/05/2015,1.45,1.46,1.45,1.46,892,"56,936,400",0.006537,0.006803,0.006537,0.0066359999999999995,"465,374","208,571,000",0.0007650000000000001,0.000799,0.000736,0.000737,"1,106","153,945"
21/05/2015,1.46,1.48,1.46,1.48,"1,109,240","57,264,300",0.0066359999999999995,0.006658,0.006548999999999999,0.006573000000000001,"182,022","211,749,000",0.0007379999999999999,0.0008089999999999999,0.00073,0.0007639999999999999,558,"148,579"
22/05/2015,1.48,1.88,1.48,1.83,"5,017,600","58,038,700",0.006573000000000001,0.006653,0.006552,0.0066489999999999995,"314,421","209,734,000",0.0007639999999999999,0.000799,0.000755,0.0007650000000000001,"1,035","154,07"
23/05/2015,1.83,1.9,1.77,1.79,"2,701,800","71,890,900",0.006639,0.006823,0.006638,0.0068,"298,16","211,837,000",0.0007559999999999999,0.000834,0.0007509999999999999,0.000779,"1,425","152,442"
24/05/2015,1.79,1.84,1.79,1.83,"1,725,070","70,215,400",0.006798,0.006856999999999999,0.006762000000000001,0.006809,"149,015","216,924,000",0.000779,0.000857,0.000773,0.0008089999999999999,"1,624","157,306"
25/05/2015,1.83,1.84,1.79,1.8,"1,457,180","72,077,400",0.006843000000000001,0.006951000000000001,0.006798,0.006925,"315,919","218,342,000",0.0008089999999999999,0.000822,0.000784,0.000787,507,"163,479"
26/05/2015,1.8,1.82,1.79,1.82,"1,381,530","70,921,400",0.006928,0.006973999999999999,0.006764,0.006794,"503,514","221,069,000",0.000788,0.0008320000000000001,0.000786,0.0008,353,"159,267"
27/05/2015,1.82,1.87,1.81,1.85,"1,675,280","71,500,100",0.006792,0.007019,0.006774,0.0069370000000000005,"536,465","216,727,000",0.000799,0.000837,0.000789,0.000837,627,"161,726"
28/05/2015,1.85,1.86,1.83,1.84,"1,301,610","72,768,300",0.006940999999999999,0.007857,0.006920999999999999,0.007857,"1,242,990","221,469,000",0.0008349999999999999,0.000949,0.000833,0.000944,"4,409","169,096"
29/05/2015,1.84,1.84,1.81,1.83,"1,762,870","72,567,600",0.007837,0.009179000000000001,0.007812999999999999,0.009056,"1,949,750","250,061,000",0.0009449999999999999,0.0010429999999999999,0.000925,0.001032,"2,615","191,461"
30/05/2015,1.83,1.84,1.81,1.81,"1,327,450","72,205,200",0.009059999999999999,0.009094,0.008334999999999999,0.008409,"487,228","289,077,000",0.001032,0.001124,0.000924,0.001072,"4,66","209,386"
31/05/2015,1.81,1.81,1.63,1.64,"2,071,950","71,546,200",0.008403,0.008454999999999999,0.008175,0.00829,"248,303","268,127,000",0.001025,0.001092,0.0010019999999999999,0.001013,"2,443","208,17"
01/06/2015,1.64,1.68,1.59,1.62,"1,998,470","64,744,100",0.008276,0.008295,0.007562999999999999,0.007579000000000001,"777,565","264,068,000",0.0010140000000000001,0.0011539999999999999,0.0009939999999999999,0.001052,"4,25","206,043"
02/06/2015,1.62,1.68,1.61,1.67,"1,370,450","63,902,800",0.007581999999999999,0.007984999999999999,0.007429000000000001,0.007981,"506,304","241,944,000",0.001052,0.001139,0.001024,0.00112,"1,161","214,017"
03/06/2015,1.67,1.7,1.66,1.69,"1,162,310","66,103,800",0.008006999999999998,0.008145999999999999,0.007951999999999999,0.008012,"388,48","255,478,000",0.00112,0.001247,0.001075,0.001247,"5,071","228,002"
04/06/2015,1.69,1.69,1.66,1.67,"1,065,250","66,792,600",0.00801,0.00801,0.007879,0.007879,"241,573","255,573,000",0.001247,0.001315,0.001167,0.001314,"3,608","254,156"
05/06/2015,1.67,1.77,1.67,1.76,"1,474,750","66,154,900",0.007884,0.007972,0.007871,0.007956,"198,828","251,575,000",0.001325,0.0013800000000000002,0.001214,0.001288,"4,933","270,186"
06/06/2015,1.76,1.78,1.75,1.76,"1,184,500","69,841,900",0.007956,0.007961,0.007895000000000001,0.007905,"108,75","253,854,000",0.00128,0.0012929999999999999,0.001243,0.001266,852,"261,273"
07/06/2015,1.76,1.77,1.72,1.73,"1,160,830","69,793,000",0.007906,0.007954000000000001,0.007851,0.007873999999999999,"100,994","252,253,000",0.001266,0.0013,0.001113,0.001242,"3,312","258,636"
08/06/2015,1.73,1.8,1.73,1.79,"1,710,280","68,785,000",0.007867,0.008005,0.007866,8,"227,074","251,020,000",0.001239,0.001282,0.0011359999999999999,0.001175,"2,523","253,376"
09/06/2015,1.78,1.8,1.78,1.8,"1,480,430","70,942,300",0.008009,0.008019,0.007963,0.007995,"211,828","255,550,000",0.001175,0.001218,0.0011539999999999999,0.001189,"2,656","240,428"
10/06/2015,1.8,1.8,1.75,1.76,"1,212,820","71,458,400",0.007984,0.008036,0.007982,0.007999,"260,571","254,764,000",0.001189,0.0014210000000000002,0.001166,0.001368,"7,901","243,642"
11/06/2015,1.76,1.8,1.76,1.79,"1,048,480","70,016,500",0.007999,0.008042,0.007996,0.008042,"196,404","255,222,000",0.001369,0.001394,0.0012369999999999998,0.001255,"4,714","280,713"
12/06/2015,1.79,1.81,1.79,1.8,963,"71,277,400",0.008041,0.008084000000000001,0.007992,0.008057,"138,738","256,587,000",0.001257,0.001397,0.001193,0.0013449999999999998,"4,693","257,942"
13/06/2015,1.8,1.86,1.8,1.86,"1,470,540","71,855,200",0.007994,0.008136,0.007994,0.008093000000000001,"80,646","255,070,000",0.0013449999999999998,0.001405,0.001335,0.0014039999999999999,"1,523","276,309"
14/06/2015,1.86,2.07,1.85,2.0,"3,128,440","74,220,300",0.008093000000000001,0.008239,0.008079000000000001,0.008147,"315,884","258,244,000",0.001405,0.001441,0.001375,0.0014269999999999999,"3,678","288,911"
15/06/2015,2.0,2.03,1.99,2.02,"1,895,750","79,922,500",0.008145999999999999,0.008581,0.008144,0.008579,"658,174","259,920,000",0.0014269999999999999,0.0014869999999999998,0.001423,0.001478,"3,072","293,778"
16/06/2015,2.02,2.88,2.01,2.88,"10,053,700","80,606,100",0.008579999999999999,0.009457,0.008579999999999999,0.009424,"1,523,530","273,790,000",0.0014789999999999998,0.001685,0.0014609999999999998,0.0016539999999999999,"6,19","304,653"
17/06/2015,2.9,3.2,2.72,2.89,"13,038,800","115,769,000",0.009427,0.009774,0.009409,0.009678,"1,050,540","300,809,000",0.001657,0.001697,0.001504,0.0015140000000000002,"6,454","341,44"
18/06/2015,2.89,3.13,2.88,3.1,"7,435,550","115,608,000",0.009689,0.010264,0.009642,0.010251999999999999,"1,117,100","309,155,000",0.001516,0.001533,0.001428,0.001498,"3,401","312,507"
19/06/2015,3.1,3.12,2.69,2.81,"7,275,770","123,901,000",0.010279,0.01132,0.010278,0.011207,"1,650,080","327,991,000",0.0014990000000000001,0.0015119999999999999,0.001425,0.001462,"1,748","309,168"
20/06/2015,2.81,3.09,2.75,3.04,"5,729,100","112,569,000",0.011288,0.011288,0.010854,0.011039,"660,909","360,171,000",0.001462,0.001475,0.001363,0.001416,"1,317","301,726"
21/06/2015,3.04,3.05,2.9,3.02,"3,196,090","121,674,000",0.01103,0.011068000000000001,0.010215,0.010314,"564,947","351,961,000",0.001416,0.001419,0.0013650000000000001,0.001369,533,"292,277"
22/06/2015,3.02,3.05,2.96,3.03,"3,039,690","121,219,000",0.010295,0.010567,0.010251999999999999,0.010567,"623,012","328,489,000",0.001369,0.0014880000000000002,0.001369,0.001399,"2,463","282,856"
23/06/2015,3.03,3.03,2.97,2.97,"2,332,310","121,561,000",0.010568000000000001,0.010713,0.010485,0.010667,"487,296","337,213,000",0.001399,0.001415,0.001326,0.001374,"2,719","289,123"
24/06/2015,2.97,2.97,2.78,2.78,"3,317,430","119,493,000",0.010667,0.011089,0.010639000000000001,0.010914,"662,015","340,375,000",0.001373,0.0014140000000000001,0.0013599999999999999,0.001391,"1,135","283,876"
25/06/2015,2.77,2.89,2.69,2.85,"4,221,940","111,481,000",0.010911,0.011056,0.010896,0.011048,"328,795","348,138,000",0.00139,0.001394,0.0013109999999999999,0.0013449999999999998,"1,117","287,609"
26/06/2015,2.85,2.91,2.82,2.86,"2,100,370","114,545,000",0.011048,0.011294,0.011029,0.011288,"344,441","352,538,000",0.0013460000000000002,0.0014470000000000002,0.001323,0.001341,"1,097","278,47"
27/06/2015,2.86,3.12,2.86,3.1,"4,570,240","115,217,000",0.011290000000000001,0.011581999999999999,0.011287,0.011445,"347,201","360,235,000",0.001418,0.001418,0.00133,0.001395,436,"293,497"
28/06/2015,3.09,3.31,3.02,3.31,"2,837,150","124,653,000",0.011444,0.011477,0.011268,0.011467,"255,832","365,171,000",0.001395,0.00141,0.0013599999999999999,0.001371,663,"288,869"
29/06/2015,3.19,3.82,3.03,3.74,"12,726,600","128,550,000",0.011487,0.012010999999999999,0.011484999999999999,0.011977,"840,533","366,543,000",0.001368,0.001429,0.0013650000000000001,0.0014060000000000001,"1,186","283,449"
30/06/2015,3.74,4.34,3.73,4.09,"15,390,500","151,088,000",0.01197,0.012017,0.01132,0.01132,"1,028,230","381,958,000",0.001422,0.001448,0.001355,0.0014089999999999999,"2,512","294,781"
01/07/2015,4.09,4.11,3.84,3.92,"7,113,180","164,994,000",0.011317,0.011406,0.011027,0.011198,"558,248","361,122,000",0.001408,0.0014529999999999999,0.001355,0.001372,591,"292,017"
02/07/2015,3.93,4.16,3.92,4.07,"6,288,460","158,676,000",0.011195,0.011243000000000001,0.010969,0.011037,"404,117","357,207,000",0.001372,0.00144,0.0013189999999999999,0.00135,"1,588","284,756"
03/07/2015,4.06,4.13,4.06,4.12,"4,281,280","164,280,000",0.011038,0.011105,0.011004,0.011099,"251,15","352,197,000",0.00135,0.001387,0.001287,0.0013210000000000001,"1,394","280,224"
04/07/2015,4.12,4.14,4.06,4.11,"3,939,060","166,671,000",0.0111,0.011106,0.010773999999999999,0.010782,"138,329","354,169,000",0.0013210000000000001,0.0013830000000000001,0.001216,0.001303,"2,02","274,483"
05/07/2015,4.13,4.95,4.04,4.95,"14,069,300","167,142,000",0.01077,0.010785,0.009986,0.010022,"801,046","343,661,000",0.001302,0.001368,0.0012699999999999999,0.001307,"1,413","270,604"
06/07/2015,4.95,5.69,4.67,5.42,"22,969,200","200,511,000",0.010020999999999999,0.010196,0.009873,0.009873,"928,027","319,759,000",0.001307,0.001342,0.0012900000000000001,0.0013310000000000002,914,"271,792"
07/07/2015,5.44,5.48,4.9,5.23,"13,570,800","220,535,000",0.009882,0.009954000000000001,0.009487,0.00958,"612,402","315,326,000",0.001315,0.001349,0.001224,0.001288,986,"273,664"
08/07/2015,5.25,6.39,5.14,6.36,"23,234,900","212,983,000",0.009572,0.009633,0.009386,0.009448999999999999,"803,026","305,443,000",0.001286,0.001326,0.001273,0.0013050000000000002,574,"267,597"
09/07/2015,6.36,7.83,6.0,7.54,"42,419,800","258,224,000",0.009467,0.009486,0.008961,0.008987,"935,172","302,067,000",0.001306,0.001351,0.001263,0.001328,647,"271,973"
10/07/2015,7.53,8.73,4.07,4.51,"62,612,600","305,979,000",0.008956,0.009352,0.008806,0.008847,"1,344,950","285,775,000",0.001327,0.001472,0.001323,0.0014320000000000001,"1,091","276,487"
11/07/2015,4.48,4.79,3.71,4.37,"19,647,300","182,065,000",0.008848,0.008909,0.008604,0.008615000000000001,"407,434","282,316,000",0.001431,0.001526,0.0014269999999999999,0.0014789999999999998,"1,566","298,29"
12/07/2015,4.39,5.38,4.35,5.29,"19,203,600","178,601,000",0.008611,0.008779,0.008584999999999999,0.008614,"423,951","274,770,000",0.00148,0.001605,0.001474,0.001599,"1,333","308,671"
13/07/2015,5.3,5.3,4.32,4.68,"14,296,100","215,897,000",0.00861,0.008612999999999999,0.008213,0.008569,"1,023,880","274,746,000",0.001598,0.001604,0.0014320000000000001,0.0015890000000000001,"3,187","333,578"
14/07/2015,4.68,4.89,4.48,4.65,"5,418,730","190,900,000",0.008565000000000001,0.008728,0.008546,0.008631,"791,771","273,284,000",0.001588,0.0017010000000000003,0.001562,0.0015869999999999999,"5,65","331,535"
15/07/2015,4.65,4.72,4.14,4.21,"7,539,760","189,661,000",0.008638,0.008709999999999999,0.008504000000000001,0.008516,"572,785","275,632,000",0.001583,0.0016010000000000002,0.0014349999999999999,0.001464,"4,36","330,736"
16/07/2015,4.2,4.27,3.3,3.69,"17,295,300","171,366,000",0.008513,0.008578,0.008059,0.008062,"782,856","271,636,000",0.001463,0.001498,0.0013830000000000001,0.0014039999999999999,758,"305,832"
17/07/2015,3.72,3.93,3.55,3.79,"9,454,510","152,008,000",0.008061,0.008067,0.007951999999999999,0.008026,"299,869","257,213,000",0.001413,0.001467,0.001394,0.001448,648,"295,57"
18/07/2015,3.78,4.23,3.78,4.0,"8,471,440","154,656,000",0.008023,0.00808,0.007997,0.00806,"68,213","256,007,000",0.001448,0.001478,0.001393,0.001439,801,"302,878"
19/07/2015,4.0,4.07,3.66,3.77,"4,693,260","163,808,000",0.008061,0.008094,0.008006999999999998,0.008091,"85,865","257,225,000",0.00144,0.001452,0.001403,0.001419,456,"301,449"
